VehicleID,LicensePlate,EntryDateTime,ExitDateTime,UserID,GateID,DriverID,VehicleTypeID,PermissionGranted,DivisionID
0,06AL6421,2007-03-22 03:30:17,,1,1,1,,1,
0,06ZDK89,2023-09-17 17:00:09,,1,1,1,,1,
0,06ZDK89,1971-09-28 17:20:21,,1,1,1,,1,
0,06AL6421,1977-06-11 03:14:58,,1,1,1,,1,
0,06ZDK89,2012-05-03 07:48:56,,1,1,1,,1,
0,06VE809,1978-10-20 06:09:29,,1,1,1,,1,
0,06FVF80,1994-02-15 03:23:07,,1,1,1,,1,
0,06AL6421,1978-07-27 14:30:43,,1,1,1,,1,
0,06FVF80,1974-11-30 09:02:20,,1,1,1,,1,
0,06VE809,1976-12-28 04:32:36,,1,1,1,,1,
0,06AL6421,2020-06-30 11:14:08,,1,1,1,,1,
0,06VE809,1971-10-07 08:54:16,,1,1,1,,1,
0,06AL6421,2026-12-30 21:17:59,,1,1,1,,1,
0,06FVF80,1993-11-28 08:17:25,,1,1,1,,1,
0,06FVF80,2038-01-18 07:01:41,,1,1,1,,1,
0,06FVF80,1975-03-31 14:25:56,,1,1,1,,1,
0,06AL6421,1972-10-22 21:16:08,,1,1,1,,1,
0,06AL6421,1991-01-18 03:09:20,,1,1,1,,1,
0,06AL6421,2027-04-23 18:21:51,,1,1,1,,1,
0,06ZDK89,2010-01-15 05:40:07,,1,1,1,,1,
0,06AL6421,1989-03-02 11:28:16,,1,1,1,,1,
0,06ZDK89,2004-07-15 21:21:31,,1,1,1,,1,
0,06FVF80,1971-10-19 06:01:32,,1,1,1,,1,
0,06FVF80,2012-03-17 21:42:13,,1,1,1,,1,
0,06AL6421,2009-03-13 15:30:51,,1,1,1,,1,
0,06AL6421,1975-09-04 14:15:05,,1,1,1,,1,
0,06FVF80,1971-07-05 22:48:16,,1,1,1,,1,
0,06ZDK89,2033-06-20 05:36:05,,1,1,1,,1,
0,06ZDK89,1998-01-15 21:30:34,,1,1,1,,1,
0,06FVF80,2032-01-25 21:18:55,,1,1,1,,1,
0,06VE809,1971-11-25 08:52:32,,1,1,1,,1,
0,06ZDK89,2017-10-15 23:47:42,,1,1,1,,1,
0,06ZDK89,2034-03-20 11:58:54,,1,1,1,,1,
0,06AL6421,2015-02-26 19:08:13,,1,1,1,,1,
0,06AL6421,2018-04-27 04:14:26,,1,1,1,,1,
0,06FVF80,2014-02-09 17:26:49,,1,1,1,,1,
0,06VE809,1993-07-22 18:43:51,,1,1,1,,1,
0,06FVF80,2022-11-18 13:39:33,,1,1,1,,1,
0,06FVF80,2014-03-14 21:52:24,,1,1,1,,1,
0,06AL6421,2025-06-23 20:58:58,,1,1,1,,1,
0,06FVF80,1993-10-11 01:25:48,,1,1,1,,1,
0,06AL6421,2013-01-31 13:50:53,,1,1,1,,1,
0,06AL6421,2011-10-15 02:16:51,,1,1,1,,1,
0,06FVF80,2026-10-10 14:08:06,,1,1,1,,1,
0,06VE809,2015-11-13 03:10:42,,1,1,1,,1,
0,06FVF80,2007-01-11 07:09:43,,1,1,1,,1,
0,06FVF80,1997-02-22 07:17:54,,1,1,1,,1,
0,06FVF80,1992-09-02 17:47:40,,1,1,1,,1,
0,06VE809,2028-08-07 05:19:10,,1,1,1,,1,
0,06AL6421,1990-08-29 05:04:25,,1,1,1,,1,
0,06ZDK89,1982-03-01 11:53:15,,1,1,1,,1,
0,06FVF80,2018-12-05 16:48:30,,1,1,1,,1,
0,06AL6421,1990-11-17 23:05:50,,1,1,1,,1,
0,06ZDK89,1972-09-22 23:49:55,,1,1,1,,1,
0,06AL6421,1986-05-16 03:42:07,,1,1,1,,1,
0,06AL6421,1988-01-28 07:21:13,,1,1,1,,1,
0,06AL6421,1988-04-02 05:22:00,,1,1,1,,1,
0,06AL6421,2000-06-19 01:46:26,,1,1,1,,1,
0,06VE809,2009-11-22 20:48:53,,1,1,1,,1,
0,06ZDK89,2013-08-23 10:32:08,,1,1,1,,1,
0,06FVF80,2036-10-25 23:55:37,,1,1,1,,1,
0,06FVF80,2011-04-19 13:41:47,,1,1,1,,1,
0,06ZDK89,2037-07-05 04:47:21,,1,1,1,,1,
0,06AL6421,1994-02-04 09:50:35,,1,1,1,,1,
0,06ZDK89,1985-08-05 00:56:37,,1,1,1,,1,
0,06FVF80,2025-09-14 07:58:11,,1,1,1,,1,
0,06FVF80,2025-07-20 21:06:33,,1,1,1,,1,
0,06VE809,2024-03-15 06:50:56,,1,1,1,,1,
0,06ZDK89,1989-01-03 04:25:50,,1,1,1,,1,
0,06AL6421,2026-11-18 19:24:22,,1,1,1,,1,
0,06ZDK89,1978-04-15 18:17:06,,1,1,1,,1,
0,06VE809,1995-02-21 15:17:04,,1,1,1,,1,
0,06AL6421,1976-02-28 01:08:29,,1,1,1,,1,
0,06AL6421,1981-02-12 22:08:28,,1,1,1,,1,
0,06ZDK89,1971-09-24 10:08:25,,1,1,1,,1,
0,06AL6421,2015-11-27 10:00:14,,1,1,1,,1,
0,06ZDK89,2006-11-30 08:30:45,,1,1,1,,1,
0,06VE809,2018-02-12 22:08:00,,1,1,1,,1,
0,06FVF80,1982-09-19 17:32:04,,1,1,1,,1,
0,06FVF80,2018-09-11 12:52:21,,1,1,1,,1,
0,06AL6421,1997-08-31 23:45:24,,1,1,1,,1,
0,06AL6421,2030-10-11 10:35:06,,1,1,1,,1,
0,06FVF80,1995-03-19 04:42:17,,1,1,1,,1,
0,06VE809,1977-03-10 02:36:35,,1,1,1,,1,
0,06ZDK89,1981-02-13 12:19:05,,1,1,1,,1,
0,06ZDK89,2016-09-23 08:03:00,,1,1,1,,1,
0,06ZDK89,2001-11-26 15:24:10,,1,1,1,,1,
0,06VE809,2021-12-12 09:08:52,,1,1,1,,1,
0,06FVF80,1976-05-19 19:34:01,,1,1,1,,1,
0,06VE809,1981-05-22 15:34:05,,1,1,1,,1,
0,06VE809,1985-10-14 10:10:17,,1,1,1,,1,
0,06AL6421,2033-02-20 14:07:58,,1,1,1,,1,
0,06AL6421,2027-03-23 03:46:58,,1,1,1,,1,
0,06ZDK89,1982-12-08 17:52:18,,1,1,1,,1,
0,06AL6421,2021-05-06 10:12:59,,1,1,1,,1,
0,06VE809,2030-02-20 03:28:00,,1,1,1,,1,
0,06ZDK89,2032-02-28 05:18:04,,1,1,1,,1,
0,06VE809,1999-09-24 00:06:49,,1,1,1,,1,
0,06AL6421,2021-10-20 00:20:15,,1,1,1,,1,
0,06FVF80,1970-09-11 10:35:51,,1,1,1,,1,
0,06AL6421,2006-10-05 13:17:44,,1,1,1,,1,
0,06AL6421,2009-01-16 10:56:17,,1,1,1,,1,
0,06AL6421,2023-11-28 15:40:16,,1,1,1,,1,
0,06FVF80,2030-08-21 22:17:42,,1,1,1,,1,
0,06ZDK89,1970-01-18 22:45:20,,1,1,1,,1,
0,06AL6421,1973-12-08 12:14:12,,1,1,1,,1,
0,06FVF80,1970-03-23 07:16:02,,1,1,1,,1,
0,06VE809,2012-04-20 15:26:26,,1,1,1,,1,
0,06VE809,2019-12-29 17:12:57,,1,1,1,,1,
0,06FVF80,1993-06-27 06:12:02,,1,1,1,,1,
0,06VE809,1981-07-10 06:58:56,,1,1,1,,1,
0,06ZDK89,2009-11-19 22:03:24,,1,1,1,,1,
0,06ZDK89,1988-10-06 13:48:33,,1,1,1,,1,
0,06AL6421,1975-01-15 19:50:19,,1,1,1,,1,
0,06ZDK89,2012-11-15 22:59:26,,1,1,1,,1,
0,06VE809,2022-05-15 12:58:08,,1,1,1,,1,
0,06FVF80,1983-08-03 16:57:59,,1,1,1,,1,
0,06FVF80,1972-07-26 01:12:10,,1,1,1,,1,
0,06VE809,2028-12-12 22:54:11,,1,1,1,,1,
0,06FVF80,2015-11-18 22:36:53,,1,1,1,,1,
0,06VE809,2015-05-30 11:18:28,,1,1,1,,1,
0,06ZDK89,2020-04-11 23:20:46,,1,1,1,,1,
0,06VE809,1984-04-08 21:50:13,,1,1,1,,1,
0,06VE809,2033-01-22 16:29:35,,1,1,1,,1,
0,06ZDK89,1974-10-26 14:39:28,,1,1,1,,1,
0,06VE809,2036-02-28 11:08:00,,1,1,1,,1,
0,06VE809,1976-03-04 11:10:57,,1,1,1,,1,
0,06ZDK89,1977-01-24 07:41:52,,1,1,1,,1,
0,06ZDK89,1991-07-24 18:20:33,,1,1,1,,1,
0,06AL6421,1987-05-27 01:22:34,,1,1,1,,1,
0,06AL6421,2010-05-14 21:03:23,,1,1,1,,1,
0,06FVF80,1980-11-06 03:36:30,,1,1,1,,1,
0,06AL6421,2019-05-16 08:09:38,,1,1,1,,1,
0,06VE809,1972-06-30 23:08:47,,1,1,1,,1,
0,06ZDK89,2019-08-29 00:54:57,,1,1,1,,1,
0,06ZDK89,1987-04-27 18:51:10,,1,1,1,,1,
0,06ZDK89,2015-09-26 19:47:04,,1,1,1,,1,
0,06ZDK89,1999-06-02 05:41:06,,1,1,1,,1,
0,06FVF80,2026-05-15 01:06:42,,1,1,1,,1,
0,06ZDK89,2017-05-27 17:32:05,,1,1,1,,1,
0,06ZDK89,1980-01-14 02:00:11,,1,1,1,,1,
0,06VE809,2021-12-31 21:09:19,,1,1,1,,1,
0,06VE809,2037-02-09 19:50:39,,1,1,1,,1,
0,06AL6421,1979-11-15 13:26:42,,1,1,1,,1,
0,06AL6421,2034-02-18 11:25:03,,1,1,1,,1,
0,06AL6421,1976-04-08 20:02:25,,1,1,1,,1,
0,06ZDK89,2026-09-19 00:34:11,,1,1,1,,1,
0,06VE809,1991-07-15 08:17:15,,1,1,1,,1,
0,06VE809,1992-05-01 21:36:06,,1,1,1,,1,
0,06VE809,2007-03-25 00:55:25,,1,1,1,,1,
0,06AL6421,2011-11-28 10:01:08,,1,1,1,,1,
0,06FVF80,1974-04-05 18:21:40,,1,1,1,,1,
0,06FVF80,1977-09-25 12:20:41,,1,1,1,,1,
0,06AL6421,1979-04-28 14:50:18,,1,1,1,,1,
0,06AL6421,1989-08-20 10:19:13,,1,1,1,,1,
0,06VE809,1971-01-18 13:31:38,,1,1,1,,1,
0,06VE809,2012-07-18 07:59:19,,1,1,1,,1,
0,06FVF80,2016-05-08 11:02:17,,1,1,1,,1,
0,06FVF80,1982-03-02 02:26:23,,1,1,1,,1,
0,06AL6421,1987-03-09 12:25:32,,1,1,1,,1,
0,06AL6421,1988-01-18 20:55:25,,1,1,1,,1,
0,06VE809,1992-03-01 20:45:49,,1,1,1,,1,
0,06ZDK89,2006-04-20 02:12:13,,1,1,1,,1,
0,06ZDK89,1972-02-07 12:48:06,,1,1,1,,1,
0,06ZDK89,2000-07-23 19:05:39,,1,1,1,,1,
0,06FVF80,1989-06-19 14:52:01,,1,1,1,,1,
0,06ZDK89,2011-07-30 13:03:52,,1,1,1,,1,
0,06VE809,2015-06-29 00:23:34,,1,1,1,,1,
0,06VE809,2025-01-24 06:13:02,,1,1,1,,1,
0,06ZDK89,1989-11-24 01:35:35,,1,1,1,,1,
0,06AL6421,2029-01-09 00:26:54,,1,1,1,,1,
0,06AL6421,1974-07-01 19:39:32,,1,1,1,,1,
0,06ZDK89,1985-11-25 08:45:55,,1,1,1,,1,
0,06ZDK89,1999-09-05 03:15:13,,1,1,1,,1,
0,06FVF80,2027-01-17 05:27:00,,1,1,1,,1,
0,06ZDK89,2013-04-12 23:23:29,,1,1,1,,1,
0,06VE809,2032-07-28 22:44:51,,1,1,1,,1,
0,06AL6421,2005-06-04 01:22:35,,1,1,1,,1,
0,06FVF80,1985-05-23 01:14:49,,1,1,1,,1,
0,06AL6421,2016-04-06 13:22:18,,1,1,1,,1,
0,06ZDK89,2015-04-24 12:09:07,,1,1,1,,1,
0,06ZDK89,2023-05-09 23:15:38,,1,1,1,,1,
0,06FVF80,2006-01-18 08:11:21,,1,1,1,,1,
0,06AL6421,1990-04-19 20:51:00,,1,1,1,,1,
0,06VE809,2030-11-20 13:13:12,,1,1,1,,1,
0,06FVF80,2030-01-11 19:45:45,,1,1,1,,1,
0,06AL6421,1979-11-03 17:55:51,,1,1,1,,1,
0,06VE809,1994-03-12 11:56:27,,1,1,1,,1,
0,06VE809,2017-12-18 02:56:17,,1,1,1,,1,
0,06AL6421,1991-04-19 08:23:45,,1,1,1,,1,
0,06ZDK89,2032-07-26 03:09:14,,1,1,1,,1,
0,06FVF80,1983-11-26 07:56:36,,1,1,1,,1,
0,06VE809,1984-02-09 09:26:14,,1,1,1,,1,
0,06VE809,1976-01-04 14:13:36,,1,1,1,,1,
0,06FVF80,1979-08-30 07:36:03,,1,1,1,,1,
0,06ZDK89,1978-08-29 06:49:49,,1,1,1,,1,
0,06VE809,2012-06-29 02:44:41,,1,1,1,,1,
0,06FVF80,2004-05-02 13:21:09,,1,1,1,,1,
0,06ZDK89,1976-10-07 18:10:36,,1,1,1,,1,
0,06VE809,1972-05-26 15:09:58,,1,1,1,,1,
0,06ZDK89,1976-02-24 16:46:59,,1,1,1,,1,
0,06VE809,1986-03-12 13:35:56,,1,1,1,,1,
0,06AL6421,1983-03-24 02:38:55,,1,1,1,,1,
0,06ZDK89,1980-07-04 00:11:24,,1,1,1,,1,
0,06AL6421,1987-03-04 00:43:45,,1,1,1,,1,
0,06VE809,2033-03-25 13:41:40,,1,1,1,,1,
0,06FVF80,1973-06-21 20:54:13,,1,1,1,,1,
0,06VE809,1975-06-04 02:17:22,,1,1,1,,1,
0,06VE809,2013-03-10 20:43:46,,1,1,1,,1,
0,06FVF80,2018-12-19 09:42:35,,1,1,1,,1,
0,06FVF80,1984-01-16 17:49:08,,1,1,1,,1,
0,06VE809,2028-07-10 19:12:43,,1,1,1,,1,
0,06VE809,2009-10-25 08:24:43,,1,1,1,,1,
0,06ZDK89,2028-12-05 15:34:37,,1,1,1,,1,
0,06FVF80,1999-12-14 10:19:05,,1,1,1,,1,
0,06FVF80,1998-06-18 19:46:10,,1,1,1,,1,
0,06FVF80,1985-10-15 16:57:09,,1,1,1,,1,
0,06VE809,2023-06-10 13:52:14,,1,1,1,,1,
0,06AL6421,1982-04-11 14:52:41,,1,1,1,,1,
0,06VE809,1971-03-12 07:15:55,,1,1,1,,1,
0,06VE809,2009-06-28 13:44:35,,1,1,1,,1,
0,06ZDK89,1978-07-03 00:25:24,,1,1,1,,1,
0,06ZDK89,2022-11-04 08:29:46,,1,1,1,,1,
0,06VE809,1982-09-10 21:39:46,,1,1,1,,1,
0,06FVF80,2035-01-08 14:36:09,,1,1,1,,1,
0,06AL6421,2028-07-15 14:34:27,,1,1,1,,1,
0,06VE809,2006-08-11 17:38:02,,1,1,1,,1,
0,06ZDK89,1987-10-23 13:32:03,,1,1,1,,1,
0,06ZDK89,2013-01-17 03:09:14,,1,1,1,,1,
0,06AL6421,2024-06-02 10:05:34,,1,1,1,,1,
0,06AL6421,2002-11-01 11:23:04,,1,1,1,,1,
0,06ZDK89,1996-03-20 00:16:08,,1,1,1,,1,
0,06FVF80,1987-06-24 13:45:52,,1,1,1,,1,
0,06ZDK89,1990-02-09 11:12:30,,1,1,1,,1,
0,06FVF80,1974-11-05 05:34:06,,1,1,1,,1,
0,06ZDK89,1978-04-08 03:16:27,,1,1,1,,1,
0,06AL6421,1999-11-07 02:48:53,,1,1,1,,1,
0,06FVF80,1987-08-06 19:50:03,,1,1,1,,1,
0,06ZDK89,2022-12-17 01:52:39,,1,1,1,,1,
0,06ZDK89,2033-12-09 11:02:54,,1,1,1,,1,
0,06FVF80,1973-12-03 19:43:44,,1,1,1,,1,
0,06FVF80,2026-03-06 12:08:42,,1,1,1,,1,
0,06FVF80,1986-08-13 16:33:45,,1,1,1,,1,
0,06AL6421,2020-09-10 05:31:23,,1,1,1,,1,
0,06AL6421,2033-02-26 21:06:19,,1,1,1,,1,
0,06ZDK89,2023-12-08 18:08:25,,1,1,1,,1,
0,06VE809,2038-01-14 02:54:58,,1,1,1,,1,
0,06ZDK89,2014-05-17 03:17:34,,1,1,1,,1,
0,06ZDK89,2024-04-02 11:28:45,,1,1,1,,1,
0,06VE809,2024-08-20 02:40:50,,1,1,1,,1,
0,06FVF80,2027-01-04 04:42:42,,1,1,1,,1,
0,06AL6421,1974-06-27 04:33:59,,1,1,1,,1,
0,06VE809,2027-12-20 11:13:42,,1,1,1,,1,
0,06FVF80,2037-12-29 09:09:09,,1,1,1,,1,
0,06VE809,2027-09-24 01:52:43,,1,1,1,,1,
0,06FVF80,2035-02-11 14:52:11,,1,1,1,,1,
0,06ZDK89,2011-10-26 22:51:59,,1,1,1,,1,
0,06ZDK89,2014-12-16 23:00:54,,1,1,1,,1,
0,06ZDK89,2007-06-11 07:10:32,,1,1,1,,1,
0,06VE809,2035-01-25 15:56:10,,1,1,1,,1,
0,06AL6421,1991-06-14 20:56:46,,1,1,1,,1,
0,06ZDK89,2012-06-16 18:22:22,,1,1,1,,1,
0,06ZDK89,2007-07-30 06:11:55,,1,1,1,,1,
0,06VE809,2030-03-17 21:58:52,,1,1,1,,1,
0,06FVF80,1973-12-02 20:03:26,,1,1,1,,1,
0,06VE809,2019-12-28 21:07:22,,1,1,1,,1,
0,06AL6421,1991-10-27 13:11:41,,1,1,1,,1,
0,06VE809,2032-04-04 00:17:08,,1,1,1,,1,
0,06ZDK89,2022-05-18 09:04:38,,1,1,1,,1,
0,06AL6421,1978-01-18 02:36:21,,1,1,1,,1,
0,06VE809,2013-05-24 15:03:54,,1,1,1,,1,
0,06VE809,2010-12-27 13:13:59,,1,1,1,,1,
0,06VE809,1971-02-02 22:08:01,,1,1,1,,1,
0,06FVF80,1981-04-20 09:35:53,,1,1,1,,1,
0,06VE809,2008-01-11 23:12:11,,1,1,1,,1,
0,06FVF80,1999-01-28 07:37:58,,1,1,1,,1,
0,06AL6421,1998-07-03 08:25:56,,1,1,1,,1,
0,06ZDK89,1999-07-06 17:01:42,,1,1,1,,1,
0,06FVF80,1992-11-26 21:05:50,,1,1,1,,1,
0,06FVF80,2016-12-23 06:19:12,,1,1,1,,1,
0,06ZDK89,2034-12-06 03:33:55,,1,1,1,,1,
0,06ZDK89,1996-09-12 19:51:23,,1,1,1,,1,
0,06FVF80,1998-07-14 11:26:44,,1,1,1,,1,
0,06AL6421,2010-02-02 10:43:44,,1,1,1,,1,
0,06VE809,1972-11-29 15:02:50,,1,1,1,,1,
0,06AL6421,2022-12-14 23:08:06,,1,1,1,,1,
0,06FVF80,2006-07-04 09:27:35,,1,1,1,,1,
0,06VE809,1975-12-30 10:35:34,,1,1,1,,1,
0,06AL6421,2001-08-14 17:42:33,,1,1,1,,1,
0,06ZDK89,2030-06-02 04:31:17,,1,1,1,,1,
0,06AL6421,2021-06-20 02:51:06,,1,1,1,,1,
0,06ZDK89,1975-10-22 19:50:49,,1,1,1,,1,
0,06FVF80,2017-04-26 05:14:30,,1,1,1,,1,
0,06VE809,2032-09-29 17:11:31,,1,1,1,,1,
0,06FVF80,2029-07-31 11:29:19,,1,1,1,,1,
0,06FVF80,1990-10-30 17:18:24,,1,1,1,,1,
0,06ZDK89,1988-08-06 16:41:59,,1,1,1,,1,
0,06AL6421,2013-06-29 08:43:54,,1,1,1,,1,
0,06FVF80,2012-02-11 23:49:59,,1,1,1,,1,
0,06AL6421,1994-04-14 18:32:28,,1,1,1,,1,
0,06ZDK89,1983-06-23 07:36:49,,1,1,1,,1,
0,06FVF80,2021-03-30 09:57:38,,1,1,1,,1,
0,06FVF80,1990-10-03 06:51:02,,1,1,1,,1,
0,06ZDK89,1992-11-01 16:40:47,,1,1,1,,1,
0,06FVF80,1979-05-09 21:44:07,,1,1,1,,1,
0,06FVF80,2022-12-14 13:50:38,,1,1,1,,1,
0,06VE809,2007-10-19 22:55:59,,1,1,1,,1,
0,06ZDK89,2008-11-16 03:19:13,,1,1,1,,1,
0,06VE809,1998-12-20 01:43:58,,1,1,1,,1,
0,06AL6421,2008-06-07 08:06:21,,1,1,1,,1,
0,06FVF80,2036-01-13 01:19:20,,1,1,1,,1,
0,06ZDK89,2024-06-28 16:23:29,,1,1,1,,1,
0,06FVF80,2028-02-06 00:50:27,,1,1,1,,1,
0,06ZDK89,2002-06-01 22:58:27,,1,1,1,,1,
0,06ZDK89,2030-05-03 19:42:49,,1,1,1,,1,
0,06AL6421,2007-01-23 08:03:11,,1,1,1,,1,
0,06ZDK89,2026-09-11 22:52:29,,1,1,1,,1,
0,06VE809,1993-07-21 14:53:13,,1,1,1,,1,
0,06AL6421,1975-11-22 12:39:28,,1,1,1,,1,
0,06FVF80,1980-11-29 05:21:14,,1,1,1,,1,
0,06FVF80,1970-03-11 18:21:38,,1,1,1,,1,
0,06VE809,1993-08-29 21:15:17,,1,1,1,,1,
0,06VE809,1984-10-04 13:13:00,,1,1,1,,1,
0,06VE809,2034-09-11 13:13:49,,1,1,1,,1,
0,06ZDK89,1984-06-17 05:53:15,,1,1,1,,1,
0,06ZDK89,1982-07-22 04:32:43,,1,1,1,,1,
0,06ZDK89,1986-07-20 18:22:20,,1,1,1,,1,
0,06VE809,2019-11-22 11:00:07,,1,1,1,,1,
0,06ZDK89,2011-02-22 21:40:18,,1,1,1,,1,
0,06AL6421,2023-12-30 22:01:02,,1,1,1,,1,
0,06VE809,2006-10-08 00:39:54,,1,1,1,,1,
0,06AL6421,1975-11-27 20:48:21,,1,1,1,,1,
0,06AL6421,1982-02-13 01:40:56,,1,1,1,,1,
0,06FVF80,2019-06-19 23:54:15,,1,1,1,,1,
0,06ZDK89,1997-04-10 19:29:55,,1,1,1,,1,
0,06FVF80,2023-03-19 04:51:56,,1,1,1,,1,
0,06ZDK89,2031-11-08 14:53:14,,1,1,1,,1,
0,06ZDK89,2000-12-26 01:26:06,,1,1,1,,1,
0,06AL6421,2037-03-30 17:14:12,,1,1,1,,1,
0,06VE809,2005-12-07 19:20:16,,1,1,1,,1,
0,06ZDK89,1984-02-10 19:44:07,,1,1,1,,1,
0,06AL6421,2010-05-15 14:06:53,,1,1,1,,1,
0,06VE809,1990-03-08 01:37:04,,1,1,1,,1,
0,06ZDK89,1983-06-08 10:03:31,,1,1,1,,1,
0,06FVF80,2007-04-16 16:43:13,,1,1,1,,1,
0,06FVF80,2024-02-22 20:55:11,,1,1,1,,1,
0,06VE809,2014-06-21 15:42:20,,1,1,1,,1,
0,06FVF80,1986-01-21 21:25:37,,1,1,1,,1,
0,06AL6421,2018-05-29 18:39:00,,1,1,1,,1,
0,06VE809,1995-10-02 03:04:02,,1,1,1,,1,
0,06ZDK89,1973-10-17 14:49:15,,1,1,1,,1,
0,06FVF80,2013-04-06 23:36:39,,1,1,1,,1,
0,06FVF80,1999-04-15 18:32:19,,1,1,1,,1,
0,06FVF80,1980-04-23 01:07:40,,1,1,1,,1,
0,06VE809,2022-11-10 07:07:55,,1,1,1,,1,
0,06ZDK89,1999-11-12 02:10:06,,1,1,1,,1,
0,06VE809,2015-04-18 00:24:51,,1,1,1,,1,
0,06FVF80,2010-03-07 23:58:14,,1,1,1,,1,
0,06VE809,2027-01-10 11:59:40,,1,1,1,,1,
0,06ZDK89,2017-09-08 00:21:57,,1,1,1,,1,
0,06VE809,2018-09-04 11:37:33,,1,1,1,,1,
0,06AL6421,1988-05-11 20:47:32,,1,1,1,,1,
0,06AL6421,1991-06-01 10:40:28,,1,1,1,,1,
0,06VE809,2034-06-28 01:21:32,,1,1,1,,1,
0,06VE809,2017-08-24 23:47:38,,1,1,1,,1,
0,06FVF80,2003-08-09 18:01:15,,1,1,1,,1,
0,06VE809,1988-01-22 11:03:02,,1,1,1,,1,
0,06FVF80,1989-09-13 21:05:23,,1,1,1,,1,
0,06FVF80,1981-02-22 03:34:24,,1,1,1,,1,
0,06ZDK89,2036-10-17 18:44:15,,1,1,1,,1,
0,06VE809,2032-01-06 10:01:36,,1,1,1,,1,
0,06VE809,2019-03-28 21:01:51,,1,1,1,,1,
0,06VE809,1980-09-18 11:27:28,,1,1,1,,1,
0,06AL6421,2021-10-24 03:24:10,,1,1,1,,1,
0,06AL6421,2017-12-19 17:18:04,,1,1,1,,1,
0,06FVF80,1992-03-15 15:13:15,,1,1,1,,1,
0,06ZDK89,1981-04-15 11:07:28,,1,1,1,,1,
0,06VE809,1989-04-26 20:57:06,,1,1,1,,1,
0,06VE809,2025-10-31 16:32:53,,1,1,1,,1,
0,06AL6421,1988-12-05 10:05:50,,1,1,1,,1,
0,06VE809,1994-12-16 15:23:58,,1,1,1,,1,
0,06FVF80,1991-03-07 04:13:45,,1,1,1,,1,
0,06FVF80,1998-06-30 09:52:35,,1,1,1,,1,
0,06FVF80,2035-08-31 00:22:07,,1,1,1,,1,
0,06AL6421,2011-08-20 13:24:00,,1,1,1,,1,
0,06ZDK89,1988-07-16 08:25:10,,1,1,1,,1,
0,06VE809,1988-10-28 08:21:07,,1,1,1,,1,
0,06AL6421,2037-05-09 19:09:13,,1,1,1,,1,
0,06FVF80,1980-03-02 23:51:52,,1,1,1,,1,
0,06VE809,1993-04-21 01:30:39,,1,1,1,,1,
0,06ZDK89,2036-02-03 09:35:35,,1,1,1,,1,
0,06FVF80,1983-12-14 14:44:30,,1,1,1,,1,
0,06AL6421,1970-09-22 18:17:35,,1,1,1,,1,
0,06ZDK89,1981-05-30 08:34:39,,1,1,1,,1,
0,06ZDK89,2027-07-23 10:07:09,,1,1,1,,1,
0,06AL6421,2026-11-20 08:45:40,,1,1,1,,1,
0,06VE809,2013-05-29 23:11:58,,1,1,1,,1,
0,06FVF80,1987-03-25 02:46:09,,1,1,1,,1,
0,06AL6421,1977-11-12 10:02:42,,1,1,1,,1,
0,06AL6421,2002-05-24 00:21:56,,1,1,1,,1,
0,06ZDK89,2022-11-20 06:01:47,,1,1,1,,1,
0,06AL6421,2027-05-02 12:05:55,,1,1,1,,1,
